epoch	loss
0	27.430692672729492
1	1.7798888683319092
2	1.527764916419983
3	1.4065501689910889
4	1.3345582485198975
5	1.2689924240112305
6	1.2252792119979858
7	1.1879199743270874
8	1.1705491542816162
9	1.1355204582214355
10	1.1146445274353027
11	1.0986579656600952
12	1.0793850421905518
13	1.0684138536453247
14	1.0521527528762817
15	1.0424777269363403
16	1.0329242944717407
17	1.0234336853027344
18	1.0185929536819458
19	1.0112992525100708
20	1.0037932395935059
21	1.003140926361084
22	0.9942142963409424
23	0.9946350455284119
24	0.9846937656402588
25	0.9860038161277771
26	0.9769421219825745
27	0.9847023487091064
28	0.9668775796890259
29	0.984123706817627
30	0.9609709978103638
31	0.9618806838989258
32	0.9577637910842896
33	0.9574041962623596
34	0.9571828246116638
35	0.9499948024749756
36	0.9530093669891357
37	0.947813868522644
38	0.9508428573608398
39	0.9431154131889343
40	0.9426904916763306
41	0.9416082501411438
42	0.9379754066467285
43	0.9348528981208801
44	0.9425485134124756
45	0.9365684390068054
46	0.9315322637557983
47	0.9333029389381409
48	0.9335685968399048
49	0.9255510568618774
50	0.9257872700691223
51	0.9306873083114624
52	0.9243537187576294
53	0.9221358299255371
54	0.9229997992515564
55	0.9174723625183105
56	0.9201614856719971
57	0.9284635186195374
58	0.9189432263374329
59	0.915304958820343
60	0.9138505458831787
61	0.9140734076499939
62	0.9212254881858826
63	0.9124689102172852
64	0.9095951318740845
65	0.9101602435112
66	0.9088124632835388
67	0.9075249433517456
68	0.9137730598449707
69	0.9060252904891968
70	0.9057433605194092
71	0.9066245555877686
72	0.9060181379318237
73	0.9097751975059509
74	0.9033299088478088
75	0.9038872718811035
76	0.9009023308753967
77	0.9040396213531494
78	0.8999103903770447
79	0.9003086686134338
80	0.8995658159255981
81	0.8992824554443359
82	0.9037253856658936
83	0.8966993689537048
84	0.8982744216918945
85	0.8965897560119629
86	0.8945328593254089
87	0.8959360718727112
88	0.8970864415168762
89	0.8936089873313904
90	0.8943851590156555
91	0.8944275379180908
92	0.8955697417259216
93	0.8928921818733215
94	0.897609293460846
95	0.8963530659675598
96	0.8925030827522278
97	0.8953696489334106
98	0.8893255591392517
99	0.8916558027267456
100	0.8895262479782104
epoch	loss
0	27.366945266723633
1	2.248610019683838
2	1.9499684572219849
3	1.788245439529419
4	1.6848375797271729
5	1.621039867401123
6	1.568812370300293
7	1.5269863605499268
8	1.4904752969741821
9	1.4704432487487793
10	1.4475632905960083
11	1.4281198978424072
12	1.4100528955459595
13	1.3991472721099854
14	1.3865092992782593
15	1.3774515390396118
16	1.3695521354675293
17	1.3664082288742065
18	1.3540432453155518
19	1.3452506065368652
20	1.351797342300415
21	1.3351564407348633
22	1.3346458673477173
23	1.3236140012741089
24	1.3239895105361938
25	1.316620945930481
26	1.3106101751327515
27	1.310188889503479
28	1.3038941621780396
29	1.3071603775024414
30	1.2989377975463867
31	1.2956196069717407
32	1.3004411458969116
33	1.2970237731933594
34	1.2920658588409424
35	1.2882788181304932
36	1.2889659404754639
37	1.2876898050308228
38	1.2834984064102173
39	1.2764757871627808
40	1.278452754020691
41	1.2792176008224487
42	1.2771984338760376
43	1.2734336853027344
44	1.2764919996261597
45	1.2703191041946411
46	1.2721539735794067
47	1.267673134803772
48	1.2698935270309448
49	1.2635971307754517
50	1.2632992267608643
51	1.261859655380249
52	1.2598673105239868
53	1.2634464502334595
54	1.2679599523544312
55	1.2595974206924438
56	1.2558033466339111
57	1.255529522895813
58	1.2583167552947998
59	1.2551016807556152
60	1.2540380954742432
61	1.2521687746047974
62	1.2485092878341675
63	1.2569016218185425
64	1.247290849685669
65	1.2492200136184692
66	1.2447056770324707
67	1.2455217838287354
68	1.2486099004745483
69	1.2440606355667114
70	1.2451152801513672
71	1.2415601015090942
72	1.242061734199524
73	1.2426518201828003
74	1.2395832538604736
75	1.2389302253723145
76	1.2405213117599487
77	1.2356497049331665
78	1.238726258277893
79	1.2399818897247314
80	1.2371294498443604
81	1.2385072708129883
82	1.2359201908111572
83	1.2397658824920654
84	1.2349600791931152
85	1.235913872718811
86	1.237589955329895
87	1.233790397644043
88	1.2410242557525635
89	1.2342925071716309
90	1.2311890125274658
91	1.2362388372421265
92	1.2296451330184937
93	1.2304219007492065
94	1.2323106527328491
95	1.231330156326294
96	1.229108214378357
97	1.2303639650344849
98	1.2262051105499268
99	1.2336550951004028
100	1.2272202968597412
epoch	loss
0	27.20170783996582
1	2.8891446590423584
2	2.5837340354919434
3	2.404595375061035
4	2.2686049938201904
5	2.16306209564209
6	2.0832931995391846
7	2.0224862098693848
8	1.9721927642822266
9	1.9264588356018066
10	1.8988364934921265
11	1.8585830926895142
12	1.8280622959136963
13	1.80122709274292
14	1.7859691381454468
15	1.7582358121871948
16	1.7426878213882446
17	1.7326035499572754
18	1.7125545740127563
19	1.6965159177780151
20	1.686264991760254
21	1.6752886772155762
22	1.6641267538070679
23	1.6484506130218506
24	1.6455001831054688
25	1.633933424949646
26	1.6287295818328857
27	1.6230674982070923
28	1.607170820236206
29	1.599825382232666
30	1.5995005369186401
31	1.588464617729187
32	1.5862722396850586
33	1.5802825689315796
34	1.5717710256576538
35	1.5658419132232666
36	1.5656028985977173
37	1.5600757598876953
38	1.5483155250549316
39	1.5477291345596313
40	1.5449271202087402
41	1.536984920501709
42	1.53623366355896
43	1.531994104385376
44	1.528225064277649
45	1.5237724781036377
46	1.528752326965332
47	1.518241047859192
48	1.5170140266418457
49	1.5149513483047485
50	1.5163021087646484
51	1.5076568126678467
52	1.5120325088500977
53	1.5132486820220947
54	1.5009479522705078
55	1.4999504089355469
56	1.496295690536499
57	1.496610403060913
58	1.5000416040420532
59	1.488874912261963
60	1.4857889413833618
61	1.4866702556610107
62	1.4853029251098633
63	1.4845223426818848
64	1.481406569480896
65	1.492721676826477
66	1.4768213033676147
67	1.4761936664581299
68	1.4781889915466309
69	1.4734050035476685
70	1.4816651344299316
71	1.487952709197998
72	1.476972222328186
73	1.4689080715179443
74	1.4718340635299683
75	1.4652984142303467
76	1.4642268419265747
77	1.463330626487732
78	1.4644101858139038
79	1.458132028579712
80	1.4605919122695923
81	1.4566704034805298
82	1.461243748664856
